486,Rue policière,publish,Rue de Jérusalem,"Avant d'être incendiée pendant la Commune (1871), la préfecture de police de Paris était située rue de Jérusalem, emplacement aujourd'hui occupé par le Palais de Justice. On disait alors ""rue de Jérusalem"" comme on dit aujourd'hui ""Quai des Orfèvres"" ou ""Scotland Yard"".",Paris sous tension,http://eric-hazan.net/article.php?id=389,48.8553975340517,2.34350502490997
488,Le prix de la liberté d'information,publish,12 rue Transnonain (rue Beaubourg),"En 1834, sous Louis-Philippe, est promulguée une loi réglementant les métiers de crieur public et de vendeurs de journaux pour museler l'opposition républicaine. La répression des manifestations qui s'en suivent rend célèbre le 12 de la rue Transnonain, désormais rue Beaubourg, où sont massacrés sans distinction les occupants dont 4 enfants en représailles à  un coup de feu tiré depuis une fenêtre. ",Wikipedia,http://fr.wikipedia.org/wiki/Massacre_de_la_rue_Transnonain,48.8632184754652,2.35459327697754
489,Ma Tante,publish,Mont-de-piété,"Le mont-de-piété parisien, établissement de prêt sur gages situé rue des Blancs Manteaux depuis 1778, n'a pas vu passer que des miséreux. Le propre fils de Louis-Philippe aurait ainsi déposé sa montre pour honorer une dette de jeu. Quelque peu honteux, il avait prétendu l'avoir oubliée chez sa tante. D'où l'expression "" ma tante "" pour qualifier le mont-de-piété.",Wikipedia,http://fr.wikipedia.org/wiki/Mont-de-pi%C3%A9t%C3%A9,48.8589606,2.3572053
490,Pitié ou pragmatisme ?,publish,Mont-de-piété,"Mont-de-piété est une mauvaise traduction en français de l'italien ""monte di pietà "", ""crédit de pitié"", dont on doit l'idée, en 1462, à  un moine italien qui fit du prêt sur gage un moyen de combattre l'usure. Celui des Blancs Manteaux est ouvert en 1778 par Louis XVI, sur proposition de son lieutenant général de police, pour éviter aux plus endettés de tomber dans le vagabondage ou le larcin.",Wikipedia,http://fr.wikipedia.org/wiki/Mont-de-pi%C3%A9t%C3%A9,48.8589606,2.3572053
502,On y dansait !,publish,Le Bal Nègre,"Le Bal Nègre, rue Blomet, est une ancienne ferme transformée en café-tabac par un Antillais, en 1924, qui y organisa des soirées dansantes. Repris par le violoniste-clarinettiste martiniquais Ernest Léardée à  la tête d'un petit orchestre noir, ce devint un haut lieu du jazz, fréquenté par le Tout-Montparnasse, puis le Tout-Paris. Devenu le Saint Louis Blues en 1989, il a cessé ses activités.",Wikipedia,http://fr.wikipedia.org/wiki/Bal_N%C3%A8gre,48.8427706,2.306183
503,Une ruche d'artistes,publish,La Ruche,"Fondée en 1902  grâce à  la générosité du sculpteur Alfred Boucher, pour accueillir de jeunes artistes venus notamment d'Europe de l'Est (Soutine, Chagall, Zadkine...), la Ruche regroupe 140 ateliers autour de l'ancien pavillon des vins de l'Exposition de 1900, situé passage de Dantzig. Sauvée de la démolition en 1967, de nombreux artistes y travaillent toujours.",Wikipedia,http://fr.wikipedia.org/wiki/La_Ruche_%28cit%C3%A9_d%27artistes%29,48.8320403767799,2.29685068130493
504,Le jardin de Gauguin,publish,8 rue Carcel,"Paul Gauguin vécut rue Carcel de 1880 à  1884, à  l'ombre du clocher de l'église Saint-Lambert de Vaugirard. De cette époque datent des toiles montrant l'environnement immédiat du peintre, comme La neige rue Carcel, Le jardin de la rue Carcel, Suzanne cousant. La plupart de ces oeuvres se trouvent à  la fondation Carlsberg de Copenhague.",Société Historique Paris 15,http://www.paris15histoire.com/Gauguin.html,48.8398431,2.2983422
505,DES USINES AVANT LE PARC ,draft,58 rue Balard,"André Citroën acquiert ses premiers terrains quai de Javel (aujourd'hui quai André Citroën) en 1915 pour produire des munitions pour les besoins de la guerre, puis des automobiles à  partir de 1919. L'usine fermera en 1975 pour laisser place en 1992 au parc actuel, qui couvre 23 hectares, le plus grand créé à  Paris depuis le Second Empire.",société historique Paris15,paris15histoire.com,48.8405710971242,2.27773189544678
507,"Un square ""art-déco""",publish,Square Saint-Lambert,"Le square Saint-Lambert, les immeubles qui l'entourent et le lycée Camille Sée occupent l'emplacement de  l'usine à  gaz de Vaugirard, construite en 1836 et démantelée en 1909. Elle avait permis l'alimentation des premiers réverbères de la rive gauche. Ce vaste ensemble est représentatif de l'architecture moderne de l'entre-deux-guerres.",Wikipedia,http://fr.wikipedia.org/wiki/Square_Saint-Lambert,48.8423992,2.2966437
509,La statue d'Henri IV,publish,Place du Pont-Neuf,"En 1614 est inaugurée sur la place du Pont-Neuf la statue équestre d'Henri IV. Commandée en 1604 par la reine Marie de Médicis, c'est la première statue royale érigée sur une place publique. Le roi en cavalier à  l'antique regarde l'île de la Cité, vers la Sainte-Chapelle et le palais. La statue sera détruite sous la Révolution et celle que nous voyons aujourd'hui date de 1818.","Atlas de Paris, évolution  d'un paysage urbain",http://www.amazon.fr/Atlas-Paris-%C3%A9volution-paysage-urbain/dp/2840964856,48.8570098,2.3414246
512,Un pont emballé,publish,Pont-Neuf,"Du 22 septembre au 7 octobre 1985, le Pont-Neuf fut emballé par Christo, nom d'un couple d'artistes célèbre pour avoir "" empaqueté "" nombre d'objets et monuments à  travers le monde. Plus de 40 000 m² de toiles furent nécessaires pour réaliser ce projet longtemps controversé et qui nécessita aux artistes plus de 10 ans de négociations.",Wikipedia,http://fr.wikipedia.org/wiki/Christo_et_Jeanne-Claude,48.857325,2.341521
533,"Les poings durs, pas le coeur",publish,Grands Palais,"Le 26 avril 1942, Marcel Cerdan rencontre au Grand Palais Gustave Humery qui avait failli le battre 4 ans plus tôt. Cette fois Cerdan le met KO en 23 secondes, l'envoyant dans le coma. Cerdan se précipite au chevet de son adversaire et le veille à  l'hôpital une partie de la nuit. Humery se réveille 36 heures après ce qui aura été le dernier combat de sa carrière.",Site officiel Marcel Cerdan,http://www.marcelcerdan.com/3.aspx?sr=5,48.866154542269,2.31247186660767
534,Le début d'une longue histoire,publish,Porte Maillot,"Il y a foule le 19 juillet 1896 à  la porte Maillot pour assister au départ du premier marathon de Paris. L'épreuve fut pour la première fois courue quelques mois plus tôt lors des premiers Jeux Olympiques modernes à  Athènes. Le britannique Jen Hurst l'emporte, joignant Paris à  Saint-Germain-en-Laye via Versailles en 2h31'30'' (contre 2h06'41'' en 2010) devant 190 concurrents (31 566 en 2010).",Marathon de Paris,http://www.parismarathon.com/marathon/2011/fr/r1_historique.html,48.8778688629897,2.28247404098511
539,L'Atalante à  Paris,draft,Canal Saint-Martin,"Dans le film l'Atalante de Jean Vigo (1931), qui narre le voyage d'un jeune couple à  bord d'une péniche, l'Atalante, on croise le canal Saint-Martin le temps d'une escale du bateau à  Paris. Obligée de garder le bateau avec son époux, en l'absence du second, le père Jules parti en virée nocturne, Juliette est frustrée ne pas pouvoir arpenter les rues de la capitale, qu'elle désire connaître.",Bibliothèque du film,http://www.bifi.fr/upload/bibliotheque/File/Lyc%C3%A9ens%20au%20cin%C3%A9ma%20PDF/atalante.pdf,48.8490689,2.366485
540,Atmosphère atmosphère...,publish,Canal Saint-Martin,"C'est dans le film Hôtel du Nord de Marcel Carné (1938) qu'Arletty lance à  Louis Jouvet sur une écluse du canal Saint-Martin "" Atmosphère ! Atmosphère ! Est-ce que  j'ai une gueule d'atmosphère ? "" Cette  célèbre réplique  écrite par l'écrivain Henri Jeanson, dialoguiste du film, Arletty accepta de la redire une seule fois, lors d'un anniversaire de la mort de Louis Jouvet au thétre de l'Odéon.",http://www.marcel-carne.com,http://www.marcel-carne.com/carne-et-la-presse/entretiens-de-marcel-carne/1988-entretien-marcel-carne-et-arletty-par-henry-jean-servat-paris-match/,48.8490689,2.366485
545,Cyrano parmi les femmes,publish,Palais de la femme,"A l'emplacement du foyer de l'armée du Salut, aussi appelé palais de la Femme, se trouvait le couvent des Filles-de-la-Croix où Edmond Rostand situe la mort de Cyrano de Bergerac, avec "" panache "" en 1655. S'il semble que le vrai Cyrano soit décédé en dehors de Paris, il a néanmoins fréquenté les lieux où s'était retirée sa soeur Catherine.",Wikipedia,http://fr.wikipedia.org/wiki/Palais_de_la_Femme#cite_note-ads-1,48.8539638,2.3826682
546,Des révolutionnaires portés par la musique de Berlioz,publish,"Colonne de Juillet, Place de la Bastille","En 1840 fut inaugurée la Colonne de Juillet, place de la Bastille, destinée à  commémorer les trois journées révolutionnaires de juillet 1830 par lesquelles fut déposé Charles X remplacé par la monarchie constitutionnelle de Louis-Philippe. Les corps des révolutionnaires y furent transférés en grande pompe, aux airs de la Grande symphonie funèbre et triomphale composée pour l'occasion par Berlioz.",Berlioz Ã  Paris,http://www.hberlioz.com/Paris/BPColJuilletF.html,48.8532389,2.3695796
547,Un aviateur aux Galeries,publish,Galeries Lafayette Haussmann,"Le 19 janvier 1919  l'aviateur Jules Vedrines, célèbre pour ses missions périlleuses durant la guerre, remporta le défi de poser un avion sur le toit des galeries Lafayette, c'est-à -dire sur une piste de... 28 mètres! Quoique interdit par la préfecture de police, l'exploit lui permit d'empocher un prix de 25 000 francs. Une stèle commémorative se trouve sur le toit des Galeries.",Wikipedia,http://fr.wikipedia.org/wiki/Jules_V%C3%A9drines,48.873441,2.332132
548,Une course-poursuite de Professionnel,publish,Trocadero,"Un des grands moments de bravoure du film ""Le Professionnel"" de Georges Lautner (1981) reste la course-poursuite en voitures dans les rues de Paris entre l'agent Josselin Beaumont (J.P. Belmondo) et le commissaire Rosen (Robert Hossein), qui les conduit lors de cette séquence spectaculaire à  descendre en voiture les marches  du Trocadero, au pied du palais de Chaillot.",Wikipedia,http://fr.wikipedia.org/wiki/Le_Professionnel,48.86288,2.287205
551,Un vin aux accents de mur,publish,La Tour d'Argent,"En 1940 l'état major nazi prend possession du restaurant de la Tour d'Argent. Pour protéger du pillage les 500 000 bouteilles de l'établissement, Claude Terrail, 26 ans, fils du propriétaire, les cache en murant la cave de ses propres mains. Jamais découvertes elles l'y attendront jusqu'à  son retour à  la fin de la guerre, effectuée au sein de la 2e DB du général Leclerc.",Wikipedia,http://fr.wikipedia.org/wiki/La_Tour_d%27Argent,48.8499246,2.3550777
552,Une Coupole de champagne,publish,La Coupole,"Créé en 1927, le restaurant La Coupole est ainsi nommé en référence aux deux cafés Le Dôme et La Rotonde installés à  proximité. Comme ces deux derniers il devient un des lieux emblématiques de Montparnasse et des années folles. La soirée d'inauguration compte 2 500 invités, dont Cocteau, Cendrars ou Kisling, et 1 200 bouteilles de champagnes y sont débouchées !",Site de La Coupole,http://www.lacoupole-paris.com/fr/la-legende-de-la-coupole/la-coupole-en-dates.html,48.8425791,2.3276283
553,Vingt jambes en l'air,publish,Moulin Rouge,"Henri-Jacques écrit du Moulin Rouge en 1925:
""Vingt jambes en l'air. La pesanteur est envoyée par-dessus les moulins. En lames successives, les femmes s'écartèlent sur la piste, offrant leur sexe aux forces obscures de la terre. Quand elles rebondissent, c'est pour retrouver les ailes perdues. Ainsi, disputées entre deux éléments, les danseuses miment la lutte du corps et de l'esprit.""",Evene,http://www.evene.fr/culture/lieux/le-moulin-rouge-3705.php,48.88412,2.33247
554,Bal de nuit,publish,Le Bal Mabille,"En 1844, les frères Mabille transforment l'établissement de danse de leur père, sur l'actuelle avenue Montaigne, en une sorte de jardin enchanté avec des galeries, des bosquets et une grotte. Et 3 000 becs de gaz permettent de prolonger les bals le soir. Le Bal Mabille devient rapidement le rendez-vous le plus en vogue de Paris. Il apparait à  plusieurs reprises dans la Comédie Humaine de Balzac.",Wikipedia,http://fr.wikipedia.org/wiki/Bal_Mabille,48.8679222,2.3075922
555,Veuves galantes,publish,Avenue Montaigne,"Au début du XIXe siècle, l'actuelle avenue Montaigne était un lieu mal famé à  l'écart du centre-ville de l'époque. Elle était surnommée ""allée des Veuves"" car on y rencontrait les dames qui ne pouvaient se montrer en ville à  la recherche d'une aventure galante pendant leur deuil.",Wikipedia,http://fr.wikipedia.org/wiki/Avenue_Montaigne,48.867022,2.306278
559,La mémoire du faubourg,publish,249 rue du faubourg Saint-Antoine,"Titre d'un des derniers romans de Jean Diwo (1914-2011), le 249 faubourg Saint-Antoine est l'adresse où l'écrivain-journaliste passa toute sa jeunesse. Enfant du faubourg, Jean Diwo raconte dans ses livres l'histoire et l'me de ce quartier habité au début du siècle par les gens du bois, héritiers des grands ébénistes du XVIIIème siècle.",Wikipedia,http://fr.wikipedia.org/wiki/Jean_Diwo,48.8500343,2.3859553
560, Comment on fait les tartelettes amandines... ,publish,Chez Ragueneau,"Présenté comme le "" pâtissier des comédiens et des poètes "" par Edmond Rostand dans son ""Cyrano de Bergerac"", Cyprien Ragueneau a réellement existé à  l'époque de Molière. Aujourd'hui encore, dans l'établissement qui porte son nom, rue Saint-Honoré, on peut déguster les tartelettes amandines qui firent la réputation de ce ptissier qui rêvait de devenir comédien.",www.cyranodebergerac.fr,http://www.cyranodebergerac.fr/roxane_autres_contenu.php?contenu_id=1,48.862702,2.3375233
562,Le temps arrêté,publish,Quartier de l'Horloge,"Le quartier de l'Horloge doit son nom à  une horloge à  automates monumentale (4 mètre de haut pour 1 tonne) qui y fut installée lors de l'opération de rénovation urbaine qui y fut menée dans les années 1970. Un dragon, un crabe et un oiseau combattaient en vain le Défenseur du temps. Faute d'argent pour son entretien, elle est arrêtée depuis 2003 et attend en silence à  l'ombre de Beaubourg.",Le Défenseur du temps du Wikipédia,http://fr.wikipedia.org/wiki/Le_D%C3%A9fenseur_du_temps,48.8623150356396,2.35271036624908
563,Comment naquirent les fiacres,publish,Passage de l'Ancre,"Au tout début du XVIIe siècle, un certain Nicolas Sauvage eut l'idée d'entretenir une flotte de voitures conduites par des cochers et louées à  qui voulait se déplacer sans se crotter les bas ou la robe. L'enseigne de Saint-Fiacre qui pendait au-dessus de sa grande maison donna leur nom aux voitures, devenues depuis des taxis. Le charmant passage de l'Ancre occupe aujourd'hui une partie des lieux.",Wikipédia,http://fr.wikipedia.org/wiki/Fiacre_(hippomobile),48.8643089338448,2.35289812088013
566,La Banque de Napoléon,publish,Banque de France,"Jusqu'à  sa nationalisation par le Front Populaire, la Banque de France, sise Hôtel de Toulouse, rue la Vrillière, était un établissement privé. Créé en 1800 à  la demande des grands argentiers du pays, Napoléon, qui s'en fait le premier actionnaire, assure la prospérité de la banque et sa propre fortune en lui accordant des garanties d'état et le monopole d'émission de billets de banque.",Alter Info,http://www.alterinfo.net/Histoire-de-la-creation-de-la-Banque-de-france-par-Napoleon-sur-ordre-des-banquiers_a63995.html,48.86488414989,2.3396372795105
567,Une institution de plus de 1 000 ans,future,Rue de la Monnaie,"Créée en 864 par Charles le Chauve, la Monnaie de Paris exerce la mission régalienne de fabrication des pièces de monnaie métallique. Jusqu'à  son déménagement quai de Conti en 1775, ce qui est l'une des plus vieilles institutions françaises était installée rue de la Monnaie qui lui doit son nom.",Wikipedia,http://fr.wikipedia.org/wiki/H%C3%B4tel_des_Monnaies_%28Paris%29,48.8592051,2.3429331
573,La naissance d'une rivalité,publish,Hôtel de Ville,"Octobre 1870: Paris est encerclé par les prussiens. Le 31 a lieu à  l'Hôtel de Ville une manifestation patriotique, pour protester contre la passivité militaire du gouvernement provisoire. Clemenceau, parmi les manifestants, fait face à  Jules Ferry, alors préfet, qui ramène l'ordre avec la Garde Nationale. C'est le premier acte d'une longue rivalité opposant ces deux grandes figures républicaine.
",Wikipedia,http://fr.wikipedia.org/wiki/Soul%C3%A8vement_du_31_octobre_1870,48.8563858070944,2.35259771347046
574,Le puits de la place de la Sorbonne,publish,Place de la Sorbonne,"La place de la Sorbonne se situe au centre de ce qui était le coeur de la ville de Lutèce. Des fouilles archéologiques ont mis à  jour diverses habitations antiques. Aujourd'hui, une excroissance ronde sur le bord d'une fontaine est en fait le puits d'une de ces habitations, daté du Haut-Empire romain et conservé dans l'aménagement moderne de la place.","Paris ville antique, itinéraire antique",http://www.culture.gouv.fr/culture/arcnat/paris/fr/,48.8487431,2.3422857
576,L'énigme du corps de Louis XVII,publish,Eglise Sainte-Marguerite,"Si le coeur de Louis XVII, fils de Louis XVI et de Marie-Antoinette, est conservé dans la crypte royale de la basilique de Saint-Denis depuis 1975, son corps n'a jamais été retrouvé. L'enfant héritier du trône de France décédé à  la prison du Temple aurait été enterré dans le cimetière de l'église Sainte-Marguerite. Dans l'église, une petite croix rappelle cet évènement.",Wikipedia,http://fr.wikipedia.org/wiki/Ã‰glise_Sainte-Marguerite_(Paris),48.8524755,2.3811294
579,Le premier acte de résistance,future,Tombe du Soldat Inconnu,"Le 11 novembre 1940, malgré l'interdiction de toute commémoration de la victoire de 1918, lycéens et étudiants se rassemblent autour de la tombe du soldat inconnu. Les Champs Elysées résonnent de la Marseillaise. La manifestation est dispersée par les soldats allemands mais elle marque le début des mouvements de résistance estudiantins.",K-Classroom,http://k-classroom20102011.blogspot.com/2010/11/11-novembre-1940-premier-grand-acte-de.html,48.8738178,2.2950626
580,Cimetière de l'Est Parisien,future,Cimetière du Père Lachaise,"En 1803, la ville de Paris aménage le nouveau Cimetière de l'Est Parisien sur un terrain autrefois occupé par des pères Jésuites dont le Père François d'Aix de la Chaize qui fut pendant 34 ans le confesseur de Louis XIV. Son influence lui valut d'être courtisé par la bonne société qui le visitait sur ces terres et d'être immortalisé par l'appellation populaire du cimetière qui finit par s'imposer.",http://www.cheminsdememoire.gouv.fr/page/affichelieu.php?idLieu=2231&idLang=fr,Chemins de mémoire,48.8614680459916,2.39379644393921
581,Le courage n'attend pas le nombre des années,pending,Lycée Buffon,"En avril 1942, Raymond Burgard, professeur du lycée Buffon et fondateur du mouvement de résistance ""Valmy"", est arrêté. 5 lycéens résistants: Jean-Marie Arthus, Jacques Baudry, Pierre Benoît, Pierre Grelot et Lucien Legros organisent une manifestation de soutien dans l'enceinte du lycée. Identifiés par la police, ils passent à  la clandestinité. Ils sont fusillés en 1943, le plus vieux a 20 ans.",Wikipedia,http://fr.wikipedia.org/wiki/Cinq_Martyrs_du_lyc%C3%A9e_Buffon,48.8431978144734,2.31131315231323
582,La femme du Soldat Inconnu,publish,Tombe du Soldat Inconnu,"26 août 1970: cinquantième anniversaire du suffrage féminin aux Etats-Unis, les américaine font la grève du travail ménager, du maternage, du lit... En solidarité, sous une banderole ""Il y a plus inconnu que le Soldat Inconnu - sa femme"", 10 femmes déposent une gerbe sous l'Arc de Triomphe devant les photographes. C'est la naissance du MLF, Mouvement de Libération de la Femme.",Wikipedia,http://fr.wikipedia.org/wiki/Mouvement_de_lib%C3%A9ration_des_femmes,48.8738178,2.2950626
583,Des académiciens bien fainéants,future,Observatoire de Paris,"A sa fondation en 1667, l'Observatoire de Paris est destiné à  servir de centre de travail pour les membres de la nouvelle Académie des Sciences créée par Louis XIV. Il sera en fait consacré entièrement à  l'activité astronomique, dès ses débuts les académiciens ne manifestant aucun désir de se réunir en un lieu aussi éloigné du centre du Paris de l'époque.",Observatoire de Paris,"http://www.grandpublic.obspm.fr/article25,25",48.83607,2.336287
584,Dynastie d'astronome,pending,Observatoire de Paris,"Peu après la création de l'Observatoire, en 1671, Colbert appelle l'astronome italien Giovanni Cassini pour le diriger. Pendant 125 an et sur 5 générations cette direction est transmise de père en fils, dont le nom, tels des souverains, est suivi d'un numéro: Cassini I, II, III et IV. On leur doit notamment les travaux qui permirent de dresser une cartographie précise de la France dite carte des Cassini.",Wikipedia,http://fr.wikipedia.org/wiki/Observatoire_de_Paris,48.83607,2.336287
585,Les anglais l'emportent à  Washington,publish,Observatoire de Paris,"Le méridien de Paris est défini en 1667 à  la construction de l'Observatoire de Paris. Mais à  la conférence de Washington en 1884, les anglais parviennent à  imposer le méridien de Greenwich comme référence universelle. Ainsi le 10 mars 1911 à  minuit les Français passent de l'heure de Paris à  celle de Greenwich en retardant leurs horloges de 9 minutes 21 secondes.",TV5,http://www.tv5.org/TV5Site/webtv/video-8009-1911_la_France_adopte_l_heure_de_Greenwich.htm,48.8366025155562,2.33652591705322
587,Le plus célèbre baiser de Paris,publish,"70, rue de Rivoli","Pris en 1950, le cliché noir et blanc de Robert Doisneau intitulé ""Le Baiser de l'Hôtel de Ville"" est devenue légendaire en raison de sa très large diffusion. Cet instant d'intimité ""volé"", où un couple s'embrasse passionnément faisant abstraction des passants, fut en réalité mis en scène par le photographe à  l'occasion d'un reportage sur les amoureux de Paris pour le magazine Life.",Wikipedia,http://fr.wikipedia.org/wiki/Le_Baiser_de_l'hôtel_de_ville,48.8575829,2.3517488
588,Un monstre à  Montmartre,publish,Rue Francoeur,"Dans le dessin d'animation ""Un Monstre à  Paris' sorti dans les salles en octobre 2011, l'héroïne, Lucille, nomme le monstre Francoeur, du nom du passage où elle l'a rencontré. Si le passage Francoeur n'existe pas, il existe à  Montmartre une rue du nom du mathématicien Louis Francoeur. Des ""monstres"" du cinéma tournèrent au numéro 6, où se trouvaient les premiers studios Pathé.",Paris Parcours cinéma,http://www.paris.fr/loisirs/paris-et-le-cinema/parcours-cinema/rub_8358_stand_11911_port_19409,48.8900387,2.3426507
589,Aux douze coups de minuit,future,Eglise Saint-Etienne-du-Mont,"C'est sur les marches de l'église Saint-Etienne-du-Mont que le héros du film de Woody Allen, ""Minuit à  Paris' vient puiser son inspiration. Aux douze coups de minuit, l'écrivain américain y croise une voiture qui l'emporte dans le Paris des années 1920, où il rencontre les célébrités de l'époque, de Francis Scott Fitzgerald à  Pablo Picasso.",Paris Parcours cinéma,http://www.paris.fr/loisirs/paris-et-le-cinema/parcours-cinema/rub_8358_stand_11911_port_19409,48.8465,2.348302
592,Sur les traces de Casque d'or,publish,44 rue des cascades,"Au 44 rue des cascades se trouvent le jardin et la maison de Félix Leca, chef d'une bande de voyous dans ""Casque d'or"", le célèbre film de Jacques Becker (1951) avec Simone Signoret. Le film fut  en effet tourné en partie en extérieur, à  Belleville. En 1992, une forte mobilisation contre un projet de réhabilitation permit de préserver le site.",Wikipedia,http://fr.wikipedia.org/wiki/Casque_d'or,48.8718539,2.3912087
595," A présent, rentrons mourir ! ",pending,Place de Clichy,"Peu de gens savent que la statue dominant la place de Clichy représente le maréchal Moncey qui participa héroïquement, le 30 mars 1814, à  la défense de la barrière de Clichy. En décembre 1840, suivant le cortège du Retour des Cendres de l'empereur Napoléon Ier, il prononce cette phrase restée célèbre. C'est deux ans plus tard que la mort viendra le surprendre dans son sommeil.",Wikipedia,http://fr.wikipedia.org/wiki/Place_de_Clichy,48.883492,2.327374
599,Plutôt Bourgogne ou Armagnac ?,pending,Hôtle Barbette,"Le roi Charles VI devenu fou, son frère, le duc d'Orléans s'impose progressivement au sein du Conseil de Régence à  la faveur de sa liaison supposée avec la reine. Jean sans Peur, duc de Bourgogne, se sentant évincé, fait assassiner Louis d'Orléans en 1407 à  sa sortie de l'hôtel Barbette où résidait la reine. L'évènement déclenche une guerre civile et relance la guerre de Cent Ans.",Wikipedia,http://fr.wikipedia.org/wiki/Isabeau_de_Bavi%C3%A8re,48.8589525,2.3604791
600,"Le roi des prédicateurs, le prédicateur des rois",pending,Rue Bourdaloue,"""On veut être riche; voilà  la fin qu'on se propose et à  laquelle on est absolument déterminé. Des moyens, on en délibérera dans la suite; mais le capital est d'avoir [...] et c'est ce que l'on envisage comme le terme de ses désirs.""
Extrait du ""Sermon sur les richesses"" de Louis Bourdaloue, prédicateur célèbre du XVIIe siècle.",Wikipedia,http://fr.wikipedia.org/wiki/Louis_Bourdaloue,48.8763588575722,2.33860731124878
602,La plus grande nécropole du monde,pending,Catacombes,"A la suppression du cimetière des Innocents pour des raisons d'hygiène en 1785, les ossements extraits des fosses communes sont transférés vers les carrières souterraines de la Tombe-Issoire. Le succès de l'opération conduit à  la fermeture des autres cimetières parisiens selon le même procédé. Un siècle plus tard ce sont 6 millions de dépouilles qui ont trouvé place dans les catacombes.",Wikipedia,http://fr.wikipedia.org/wiki/Catacombes_de_Paris,48.833864,2.332615
603,Les charniers des Innocents,pending,Cimetière des Innocents,"Avec l'augmentation démographique, il fallut trouver un moyen de vider les fosses communes du cimetière des Innocents, situé sous l'actuelle place du même nom, pour accueillir les nouveaux arrivants. Aux XIVe et XVe siècles furent construits à  son pourtour des charniers(ou pourrissoirs), structures où étaient entassés les ossements exhumés pour qu'ils s'y dessèchent et se réduisent en poudre.",Cimetières de France et d'ailleurs,http://www.landrucimetieres.fr/spip/spip.php?article275,48.8606563341287,2.34796285629272
604,Emmurées vivantes,pending,Eglise des Innocents,"Entre l'église et le cimetière des Innocents, à  l'emplacement actuel de la fontaine des Innocents, se trouvaient des réclusoirs où des enfermées volontaires vivaient leur foi. Deux meurtrières sur la rue et l'église leur permettaient d'être nourrie et de participer à  l'office. La plus connue d'entre elles, Alix la Bourgotte, y mourut en 1470 après 46 ans d'enfermement. ",Cimetières de France et d'ailleurs,http://www.landrucimetieres.fr/spip/spip.php?article275,48.8607763271463,2.34854221343994
605,Complot républicain,pending,61 rue de Picpus,"En 1674 le pensionnat que tient le philosophe Van den Enden sert de rendez-vous aux organisateurs d'un complot contre Louis XIV. Ils ont pour objectif de renverser le roi et d'établir en Normandie une république démocratique inspirée des idées du philosophe. Démasqués par un mousquetaire hôte de la pension, les conjurés sont exécutés en place de Grève. ",Wikipedia,http://fr.wikipedia.org/wiki/Franciscus_van_den_Enden,48.8423589,2.3978423
,Le Roi brûle,draft,Hôtel-Pol,"En 1393, lors du bal des ardents à  l'hôtel Saint-Pol, à  proximité de l'actuelle rue Saint-Paul, Charles VI et 4 compagnons se déguisent en sauvages, et s'enchainent les uns aux autres à  l'exception du roi. Entravés, ils ne peuvent trouver secours lorsque leurs costumes prennent feu par accident. Le roi, à  la santé mentale précaire, bascule dans la folie devant la longue agonie de ses compagnons.",Wikipedia,http://fr.wikipedia.org/wiki/Bal_des_ardents,48.8528,2.36139
